CNN kernel size 3 
Epoch: [1/10], Step: [501/3125], trainning Acc: 49.775449101796404, Validation Acc: 57.6 
Epoch: [6/10], Step: [1501/3125], trainning Acc: 78.50625, Validation Acc: 67.9 
Epoch: [6/10], Step: [2001/3125], trainning Acc: 79.3125, Validation Acc: 69.9 
Epoch: [6/10], Step: [2501/3125], trainning Acc: 78.9625, Validation Acc: 69.2 
Epoch: [6/10], Step: [3001/3125], trainning Acc: 78.98125, Validation Acc: 69.6 
Epoch: [7/10], Step: [501/3125], trainning Acc: 83.32085828343314, Validation Acc: 68.0 
Epoch: [7/10], Step: [1001/3125], trainning Acc: 82.6875, Validation Acc: 70.2 
Epoch: [7/10], Step: [1501/3125], trainning Acc: 82.01875, Validation Acc: 69.9 
Epoch: [7/10], Step: [2001/3125], trainning Acc: 81.64375, Validation Acc: 70.1 
Epoch: [7/10], Step: [2501/3125], trainning Acc: 81.24375, Validation Acc: 68.1 
Epoch: [7/10], Step: [3001/3125], trainning Acc: 81.2625, Validation Acc: 68.7 
Epoch: [8/10], Step: [501/3125], trainning Acc: 86.78268463073853, Validation Acc: 69.0 
Epoch: [8/10], Step: [1001/3125], trainning Acc: 85.26875, Validation Acc: 67.7 
Epoch: [8/10], Step: [1501/3125], trainning Acc: 84.4875, Validation Acc: 70.5 
Epoch: [8/10], Step: [2001/3125], trainning Acc: 83.9, Validation Acc: 68.9 
Epoch: [8/10], Step: [2501/3125], trainning Acc: 83.29375, Validation Acc: 67.4 
Epoch: [8/10], Step: [3001/3125], trainning Acc: 83.5125, Validation Acc: 67.8 
Epoch: [9/10], Step: [501/3125], trainning Acc: 88.21107784431138, Validation Acc: 66.9 
Epoch: [9/10], Step: [1001/3125], trainning Acc: 87.66875, Validation Acc: 67.7 
Epoch: [9/10], Step: [1501/3125], trainning Acc: 87.18125, Validation Acc: 67.2 
Epoch: [9/10], Step: [2001/3125], trainning Acc: 86.2375, Validation Acc: 68.5 
Epoch: [9/10], Step: [2501/3125], trainning Acc: 85.6375, Validation Acc: 68.7 
Epoch: [9/10], Step: [3001/3125], trainning Acc: 85.50625, Validation Acc: 68.5 
Epoch: [10/10], Step: [501/3125], trainning Acc: 90.5750998003992, Validation Acc: 69.1 
Epoch: [10/10], Step: [1001/3125], trainning Acc: 89.81875, Validation Acc: 67.6 
Epoch: [10/10], Step: [1501/3125], trainning Acc: 89.18125, Validation Acc: 69.3 
Epoch: [10/10], Step: [2001/3125], trainning Acc: 88.46875, Validation Acc: 68.8 
Epoch: [10/10], Step: [2501/3125], trainning Acc: 87.09375, Validation Acc: 66.5 
Epoch: [10/10], Step: [3001/3125], trainning Acc: 87.4125, Validation Acc: 67.3 
Val Acc 70.5 
CNN kernel size 5 
Epoch: [1/10], Step: [501/3125], trainning Acc: 50.0686127744511, Validation Acc: 58.3 
Epoch: [1/10], Step: [1001/3125], trainning Acc: 58.09375, Validation Acc: 59.1 
Epoch: [1/10], Step: [1501/3125], trainning Acc: 61.1, Validation Acc: 60.2 
Epoch: [1/10], Step: [2001/3125], trainning Acc: 62.1125, Validation Acc: 61.7 
Epoch: [1/10], Step: [2501/3125], trainning Acc: 62.81875, Validation Acc: 63.5 
Epoch: [1/10], Step: [3001/3125], trainning Acc: 64.2875, Validation Acc: 64.0 
Epoch: [2/10], Step: [501/3125], trainning Acc: 66.84755489021956, Validation Acc: 64.8 
Epoch: [2/10], Step: [1001/3125], trainning Acc: 66.78125, Validation Acc: 65.4 
Epoch: [2/10], Step: [1501/3125], trainning Acc: 66.7625, Validation Acc: 65.5 
Epoch: [2/10], Step: [2001/3125], trainning Acc: 67.2, Validation Acc: 65.9 
Epoch: [2/10], Step: [2501/3125], trainning Acc: 67.65, Validation Acc: 66.6 
Epoch: [2/10], Step: [3001/3125], trainning Acc: 68.10625, Validation Acc: 66.5 
Epoch: [3/10], Step: [501/3125], trainning Acc: 71.03293413173652, Validation Acc: 67.3 
Epoch: [3/10], Step: [1001/3125], trainning Acc: 71.175, Validation Acc: 66.6 
Epoch: [3/10], Step: [1501/3125], trainning Acc: 70.36875, Validation Acc: 67.1 
Epoch: [3/10], Step: [2001/3125], trainning Acc: 71.90625, Validation Acc: 66.3 
Epoch: [3/10], Step: [2501/3125], trainning Acc: 71.36875, Validation Acc: 65.9 
Epoch: [3/10], Step: [3001/3125], trainning Acc: 71.14375, Validation Acc: 67.8 
Epoch: [4/10], Step: [501/3125], trainning Acc: 75.0873253493014, Validation Acc: 67.1 
Epoch: [4/10], Step: [1001/3125], trainning Acc: 74.96875, Validation Acc: 66.9 
Epoch: [4/10], Step: [1501/3125], trainning Acc: 74.6, Validation Acc: 67.9 
Epoch: [4/10], Step: [2001/3125], trainning Acc: 74.625, Validation Acc: 67.6 
Epoch: [4/10], Step: [2501/3125], trainning Acc: 74.075, Validation Acc: 66.5 
Epoch: [4/10], Step: [3001/3125], trainning Acc: 74.1375, Validation Acc: 66.5 
Epoch: [5/10], Step: [501/3125], trainning Acc: 79.40369261477046, Validation Acc: 66.8 
Epoch: [5/10], Step: [1001/3125], trainning Acc: 79.11875, Validation Acc: 66.6 
Epoch: [5/10], Step: [1501/3125], trainning Acc: 78.30625, Validation Acc: 68.3 
Epoch: [5/10], Step: [2001/3125], trainning Acc: 78.1625, Validation Acc: 66.6 
Epoch: [5/10], Step: [2501/3125], trainning Acc: 77.39375, Validation Acc: 68.4 
Epoch: [5/10], Step: [3001/3125], trainning Acc: 77.91875, Validation Acc: 66.9 
Epoch: [6/10], Step: [501/3125], trainning Acc: 83.61402195608783, Validation Acc: 67.8 
Epoch: [6/10], Step: [1001/3125], trainning Acc: 82.575, Validation Acc: 67.7 
Epoch: [6/10], Step: [1501/3125], trainning Acc: 82.2625, Validation Acc: 66.9 
Epoch: [6/10], Step: [2001/3125], trainning Acc: 81.4, Validation Acc: 67.2 
Epoch: [6/10], Step: [2501/3125], trainning Acc: 80.99375, Validation Acc: 68.3 
Epoch: [6/10], Step: [3001/3125], trainning Acc: 80.84375, Validation Acc: 68.9 
Epoch: [7/10], Step: [501/3125], trainning Acc: 87.60603792415169, Validation Acc: 67.6 
Epoch: [7/10], Step: [1001/3125], trainning Acc: 86.50625, Validation Acc: 67.2 
Epoch: [7/10], Step: [1501/3125], trainning Acc: 85.56875, Validation Acc: 69.1 
Epoch: [7/10], Step: [2001/3125], trainning Acc: 84.925, Validation Acc: 66.5 
Epoch: [7/10], Step: [2501/3125], trainning Acc: 84.41875, Validation Acc: 66.2 
Epoch: [7/10], Step: [3001/3125], trainning Acc: 84.275, Validation Acc: 68.2 
Epoch: [8/10], Step: [501/3125], trainning Acc: 90.3255988023952, Validation Acc: 67.0 
Epoch: [8/10], Step: [1001/3125], trainning Acc: 89.19375, Validation Acc: 67.6 
Epoch: [8/10], Step: [1501/3125], trainning Acc: 88.3625, Validation Acc: 65.5 
Epoch: [8/10], Step: [2001/3125], trainning Acc: 88.175, Validation Acc: 66.8 
Epoch: [8/10], Step: [2501/3125], trainning Acc: 87.48125, Validation Acc: 67.1 
Epoch: [8/10], Step: [3001/3125], trainning Acc: 87.1125, Validation Acc: 65.9 
Epoch: [9/10], Step: [501/3125], trainning Acc: 93.19486027944112, Validation Acc: 65.6 
Epoch: [9/10], Step: [1001/3125], trainning Acc: 91.575, Validation Acc: 67.2 
Epoch: [9/10], Step: [1501/3125], trainning Acc: 90.75625, Validation Acc: 67.1 
Epoch: [9/10], Step: [2001/3125], trainning Acc: 90.13125, Validation Acc: 66.5 
Epoch: [9/10], Step: [2501/3125], trainning Acc: 89.7875, Validation Acc: 65.3 
Epoch: [9/10], Step: [3001/3125], trainning Acc: 89.6875, Validation Acc: 67.7 
Epoch: [10/10], Step: [501/3125], trainning Acc: 94.30513972055888, Validation Acc: 66.9 
Epoch: [10/10], Step: [1001/3125], trainning Acc: 93.2375, Validation Acc: 67.9 
Epoch: [10/10], Step: [1501/3125], trainning Acc: 92.575, Validation Acc: 66.5 
Epoch: [10/10], Step: [2001/3125], trainning Acc: 91.9125, Validation Acc: 67.1 
Epoch: [10/10], Step: [2501/3125], trainning Acc: 91.63125, Validation Acc: 66.1 
Epoch: [10/10], Step: [3001/3125], trainning Acc: 91.25, Validation Acc: 66.4 
Val Acc 69.1 
CNN kernel size 7 
Epoch: [1/10], Step: [501/3125], trainning Acc: 48.69011976047904, Validation Acc: 57.4 
Epoch: [1/10], Step: [1001/3125], trainning Acc: 58.64375, Validation Acc: 59.5 
Epoch: [1/10], Step: [1501/3125], trainning Acc: 60.4375, Validation Acc: 60.7 
Epoch: [1/10], Step: [2001/3125], trainning Acc: 61.525, Validation Acc: 61.3 
Epoch: [1/10], Step: [2501/3125], trainning Acc: 62.7625, Validation Acc: 61.7 
Epoch: [1/10], Step: [3001/3125], trainning Acc: 63.29375, Validation Acc: 62.9 
Epoch: [2/10], Step: [501/3125], trainning Acc: 66.14271457085829, Validation Acc: 64.2 
Epoch: [2/10], Step: [1001/3125], trainning Acc: 65.53125, Validation Acc: 65.1 
Epoch: [2/10], Step: [1501/3125], trainning Acc: 66.4375, Validation Acc: 63.7 
Epoch: [2/10], Step: [2001/3125], trainning Acc: 66.4625, Validation Acc: 63.3 
Epoch: [2/10], Step: [2501/3125], trainning Acc: 67.41875, Validation Acc: 65.4 
Epoch: [2/10], Step: [3001/3125], trainning Acc: 66.70625, Validation Acc: 65.5 
Epoch: [3/10], Step: [501/3125], trainning Acc: 71.25748502994011, Validation Acc: 65.5 
Epoch: [3/10], Step: [1001/3125], trainning Acc: 70.38125, Validation Acc: 67.3 
Epoch: [3/10], Step: [1501/3125], trainning Acc: 70.44375, Validation Acc: 66.9 
Epoch: [3/10], Step: [2001/3125], trainning Acc: 70.4625, Validation Acc: 66.9 
Epoch: [3/10], Step: [2501/3125], trainning Acc: 70.1125, Validation Acc: 67.8 
Epoch: [3/10], Step: [3001/3125], trainning Acc: 70.43125, Validation Acc: 67.1 
Epoch: [4/10], Step: [501/3125], trainning Acc: 75.2806886227545, Validation Acc: 67.2 
Epoch: [4/10], Step: [1001/3125], trainning Acc: 74.68125, Validation Acc: 67.6 
Epoch: [4/10], Step: [1501/3125], trainning Acc: 74.88125, Validation Acc: 68.3 
Epoch: [4/10], Step: [2001/3125], trainning Acc: 74.4125, Validation Acc: 67.2 
Epoch: [4/10], Step: [2501/3125], trainning Acc: 74.05625, Validation Acc: 67.0 
Epoch: [4/10], Step: [3001/3125], trainning Acc: 74.3875, Validation Acc: 67.2 
Epoch: [5/10], Step: [501/3125], trainning Acc: 79.49101796407186, Validation Acc: 67.0 
Epoch: [5/10], Step: [1001/3125], trainning Acc: 79.43125, Validation Acc: 66.4 
Epoch: [5/10], Step: [1501/3125], trainning Acc: 78.8375, Validation Acc: 65.6 
Epoch: [5/10], Step: [2001/3125], trainning Acc: 78.65625, Validation Acc: 67.9 
Epoch: [5/10], Step: [2501/3125], trainning Acc: 78.46875, Validation Acc: 67.8 
Epoch: [5/10], Step: [3001/3125], trainning Acc: 78.375, Validation Acc: 66.1 
Epoch: [6/10], Step: [501/3125], trainning Acc: 84.93637724550898, Validation Acc: 67.4 
Epoch: [6/10], Step: [1001/3125], trainning Acc: 83.6375, Validation Acc: 65.6 
Epoch: [6/10], Step: [1501/3125], trainning Acc: 83.5375, Validation Acc: 65.7 
Epoch: [6/10], Step: [2001/3125], trainning Acc: 83.0875, Validation Acc: 66.0 
Epoch: [6/10], Step: [2501/3125], trainning Acc: 82.21875, Validation Acc: 65.9 
Epoch: [6/10], Step: [3001/3125], trainning Acc: 81.95625, Validation Acc: 65.8 
Epoch: [7/10], Step: [501/3125], trainning Acc: 88.81611776447106, Validation Acc: 64.6 
Epoch: [7/10], Step: [1001/3125], trainning Acc: 87.83125, Validation Acc: 65.5 
Epoch: [7/10], Step: [1501/3125], trainning Acc: 86.78125, Validation Acc: 65.3 
Epoch: [7/10], Step: [2001/3125], trainning Acc: 86.50625, Validation Acc: 68.8 
Epoch: [7/10], Step: [2501/3125], trainning Acc: 85.625, Validation Acc: 67.5 
Epoch: [7/10], Step: [3001/3125], trainning Acc: 85.7375, Validation Acc: 68.0 
Epoch: [8/10], Step: [501/3125], trainning Acc: 91.51696606786427, Validation Acc: 65.8 
Epoch: [8/10], Step: [1001/3125], trainning Acc: 91.09375, Validation Acc: 65.2 
Epoch: [8/10], Step: [1501/3125], trainning Acc: 90.1375, Validation Acc: 66.1 
Epoch: [8/10], Step: [2001/3125], trainning Acc: 89.5, Validation Acc: 67.4 
Epoch: [8/10], Step: [2501/3125], trainning Acc: 88.825, Validation Acc: 66.4 
Epoch: [8/10], Step: [3001/3125], trainning Acc: 88.21875, Validation Acc: 67.0 
Epoch: [9/10], Step: [501/3125], trainning Acc: 93.5815868263473, Validation Acc: 67.0 
Epoch: [9/10], Step: [1001/3125], trainning Acc: 92.9875, Validation Acc: 65.2 
Epoch: [9/10], Step: [1501/3125], trainning Acc: 92.0625, Validation Acc: 66.4 
Epoch: [9/10], Step: [2001/3125], trainning Acc: 91.4, Validation Acc: 65.2 
Epoch: [9/10], Step: [2501/3125], trainning Acc: 90.775, Validation Acc: 65.9 
Epoch: [9/10], Step: [3001/3125], trainning Acc: 91.0375, Validation Acc: 65.2 
Epoch: [10/10], Step: [501/3125], trainning Acc: 95.15968063872255, Validation Acc: 64.3 
Epoch: [10/10], Step: [1001/3125], trainning Acc: 94.475, Validation Acc: 64.8 
Epoch: [10/10], Step: [1501/3125], trainning Acc: 92.83125, Validation Acc: 62.9 
Epoch: [10/10], Step: [2001/3125], trainning Acc: 92.7625, Validation Acc: 65.6 
Epoch: [10/10], Step: [2501/3125], trainning Acc: 92.575, Validation Acc: 65.2 
Epoch: [10/10], Step: [3001/3125], trainning Acc: 91.96875, Validation Acc: 65.9 
Val Acc 68.8 
CNN hidden size 400 
Epoch: [1/10], Step: [501/3125], trainning Acc: 51.11027944111776, Validation Acc: 56.3 
Epoch: [1/10], Step: [1001/3125], trainning Acc: 59.90625, Validation Acc: 58.0 
Epoch: [1/10], Step: [1501/3125], trainning Acc: 62.33125, Validation Acc: 61.5 
Epoch: [1/10], Step: [2001/3125], trainning Acc: 62.74375, Validation Acc: 63.2 
Epoch: [1/10], Step: [2501/3125], trainning Acc: 65.04375, Validation Acc: 62.9 
Epoch: [1/10], Step: [3001/3125], trainning Acc: 65.6, Validation Acc: 64.4 
Epoch: [2/10], Step: [501/3125], trainning Acc: 68.05139720558883, Validation Acc: 66.5 
Epoch: [2/10], Step: [1001/3125], trainning Acc: 68.325, Validation Acc: 66.4 
Epoch: [2/10], Step: [1501/3125], trainning Acc: 68.68125, Validation Acc: 67.7 
Epoch: [2/10], Step: [2001/3125], trainning Acc: 68.33125, Validation Acc: 66.8 
Epoch: [2/10], Step: [2501/3125], trainning Acc: 68.84375, Validation Acc: 66.9 
Epoch: [2/10], Step: [3001/3125], trainning Acc: 69.0375, Validation Acc: 67.9 
Epoch: [3/10], Step: [501/3125], trainning Acc: 73.12250499001996, Validation Acc: 70.0 
Epoch: [3/10], Step: [1001/3125], trainning Acc: 72.81875, Validation Acc: 70.0 
Epoch: [3/10], Step: [1501/3125], trainning Acc: 72.38125, Validation Acc: 68.7 
Epoch: [3/10], Step: [2001/3125], trainning Acc: 72.29375, Validation Acc: 67.8 
Epoch: [3/10], Step: [2501/3125], trainning Acc: 72.50625, Validation Acc: 67.5 
Epoch: [3/10], Step: [3001/3125], trainning Acc: 73.0125, Validation Acc: 68.8 
Epoch: [4/10], Step: [501/3125], trainning Acc: 76.57185628742515, Validation Acc: 68.3 
Epoch: [4/10], Step: [1001/3125], trainning Acc: 76.56875, Validation Acc: 69.1 
Epoch: [4/10], Step: [1501/3125], trainning Acc: 75.84375, Validation Acc: 68.8 
Epoch: [4/10], Step: [2001/3125], trainning Acc: 76.6125, Validation Acc: 69.3 
Epoch: [4/10], Step: [2501/3125], trainning Acc: 76.05, Validation Acc: 69.1 
Epoch: [4/10], Step: [3001/3125], trainning Acc: 76.20625, Validation Acc: 70.0 
Epoch: [5/10], Step: [501/3125], trainning Acc: 81.2312874251497, Validation Acc: 70.4 
Epoch: [5/10], Step: [1001/3125], trainning Acc: 80.16875, Validation Acc: 70.1 
Epoch: [5/10], Step: [1501/3125], trainning Acc: 79.48125, Validation Acc: 70.3 
Epoch: [5/10], Step: [2001/3125], trainning Acc: 79.675, Validation Acc: 69.6 
Epoch: [5/10], Step: [2501/3125], trainning Acc: 80.55, Validation Acc: 69.3 
Epoch: [5/10], Step: [3001/3125], trainning Acc: 78.5375, Validation Acc: 68.8 
Epoch: [6/10], Step: [501/3125], trainning Acc: 84.562125748503, Validation Acc: 68.2 
Epoch: [6/10], Step: [1001/3125], trainning Acc: 84.56875, Validation Acc: 67.9 
Epoch: [6/10], Step: [1501/3125], trainning Acc: 83.7, Validation Acc: 69.2 
Epoch: [6/10], Step: [2001/3125], trainning Acc: 82.825, Validation Acc: 71.0 
Epoch: [6/10], Step: [2501/3125], trainning Acc: 82.5875, Validation Acc: 68.8 
Epoch: [6/10], Step: [3001/3125], trainning Acc: 82.65625, Validation Acc: 69.6 
Epoch: [7/10], Step: [501/3125], trainning Acc: 88.51047904191617, Validation Acc: 68.3 
Epoch: [7/10], Step: [1001/3125], trainning Acc: 87.55625, Validation Acc: 66.9 
Epoch: [7/10], Step: [1501/3125], trainning Acc: 86.8375, Validation Acc: 67.1 
Epoch: [7/10], Step: [2001/3125], trainning Acc: 85.78125, Validation Acc: 68.3 
Epoch: [7/10], Step: [2501/3125], trainning Acc: 85.925, Validation Acc: 68.4 
Epoch: [7/10], Step: [3001/3125], trainning Acc: 85.625, Validation Acc: 69.1 
Epoch: [8/10], Step: [501/3125], trainning Acc: 91.54815369261478, Validation Acc: 68.2 
Epoch: [8/10], Step: [1001/3125], trainning Acc: 90.16875, Validation Acc: 67.8 
Epoch: [8/10], Step: [1501/3125], trainning Acc: 89.85625, Validation Acc: 66.6 
Epoch: [8/10], Step: [2001/3125], trainning Acc: 89.175, Validation Acc: 65.6 
Epoch: [8/10], Step: [2501/3125], trainning Acc: 88.15625, Validation Acc: 67.6 
Epoch: [8/10], Step: [3001/3125], trainning Acc: 88.1375, Validation Acc: 67.3 
Epoch: [9/10], Step: [501/3125], trainning Acc: 93.47554890219561, Validation Acc: 67.3 
Epoch: [9/10], Step: [1001/3125], trainning Acc: 92.925, Validation Acc: 65.7 
Epoch: [9/10], Step: [1501/3125], trainning Acc: 91.9625, Validation Acc: 68.2 
Epoch: [9/10], Step: [2001/3125], trainning Acc: 91.08125, Validation Acc: 65.9 
Epoch: [9/10], Step: [2501/3125], trainning Acc: 90.5, Validation Acc: 67.0 
Epoch: [9/10], Step: [3001/3125], trainning Acc: 90.23125, Validation Acc: 65.6 
Epoch: [10/10], Step: [501/3125], trainning Acc: 94.58582834331337, Validation Acc: 64.9 
Epoch: [10/10], Step: [1001/3125], trainning Acc: 94.2, Validation Acc: 67.1 
Epoch: [10/10], Step: [1501/3125], trainning Acc: 93.18125, Validation Acc: 67.8 
Epoch: [10/10], Step: [2001/3125], trainning Acc: 92.6125, Validation Acc: 67.2 
Epoch: [10/10], Step: [2501/3125], trainning Acc: 92.30625, Validation Acc: 67.2 
Epoch: [10/10], Step: [3001/3125], trainning Acc: 92.1875, Validation Acc: 66.3 
Val Acc 71.0 
CNN hidden size 600 
Epoch: [1/10], Step: [501/3125], trainning Acc: 51.77769461077844, Validation Acc: 58.4 
Epoch: [1/10], Step: [1001/3125], trainning Acc: 60.55625, Validation Acc: 60.9 
Epoch: [1/10], Step: [1501/3125], trainning Acc: 62.5125, Validation Acc: 63.5 
Epoch: [1/10], Step: [2001/3125], trainning Acc: 64.19375, Validation Acc: 64.2 
Epoch: [1/10], Step: [2501/3125], trainning Acc: 64.60625, Validation Acc: 64.6 
Epoch: [1/10], Step: [3001/3125], trainning Acc: 65.975, Validation Acc: 65.9 
Epoch: [2/10], Step: [501/3125], trainning Acc: 68.03892215568862, Validation Acc: 67.4 
Epoch: [2/10], Step: [1001/3125], trainning Acc: 68.1, Validation Acc: 67.0 
Epoch: [2/10], Step: [1501/3125], trainning Acc: 68.41875, Validation Acc: 67.5 
Epoch: [2/10], Step: [2001/3125], trainning Acc: 69.775, Validation Acc: 66.0 
Epoch: [2/10], Step: [2501/3125], trainning Acc: 69.14375, Validation Acc: 68.0 
Epoch: [2/10], Step: [3001/3125], trainning Acc: 69.05, Validation Acc: 68.7 
Epoch: [3/10], Step: [501/3125], trainning Acc: 72.99775449101796, Validation Acc: 69.3 
Epoch: [3/10], Step: [1001/3125], trainning Acc: 73.75, Validation Acc: 69.8 
Epoch: [3/10], Step: [1501/3125], trainning Acc: 72.86875, Validation Acc: 70.5 
Epoch: [3/10], Step: [2001/3125], trainning Acc: 73.25625, Validation Acc: 68.7 
Epoch: [3/10], Step: [2501/3125], trainning Acc: 72.925, Validation Acc: 71.0 
Epoch: [3/10], Step: [3001/3125], trainning Acc: 74.25, Validation Acc: 69.9 
Epoch: [4/10], Step: [501/3125], trainning Acc: 78.19985029940119, Validation Acc: 67.9 
Epoch: [4/10], Step: [1001/3125], trainning Acc: 77.45625, Validation Acc: 71.5 
Epoch: [4/10], Step: [1501/3125], trainning Acc: 77.1, Validation Acc: 70.4 
Epoch: [4/10], Step: [2001/3125], trainning Acc: 76.71875, Validation Acc: 69.8 
Epoch: [4/10], Step: [2501/3125], trainning Acc: 76.80625, Validation Acc: 69.5 
Epoch: [4/10], Step: [3001/3125], trainning Acc: 77.05, Validation Acc: 69.7 
Epoch: [5/10], Step: [501/3125], trainning Acc: 82.72205588822355, Validation Acc: 69.8 
Epoch: [5/10], Step: [1001/3125], trainning Acc: 82.3, Validation Acc: 68.0 
Epoch: [5/10], Step: [1501/3125], trainning Acc: 81.65625, Validation Acc: 70.7 
Epoch: [5/10], Step: [2001/3125], trainning Acc: 81.2875, Validation Acc: 71.0 
Epoch: [5/10], Step: [2501/3125], trainning Acc: 80.6, Validation Acc: 70.2 
Epoch: [5/10], Step: [3001/3125], trainning Acc: 80.48125, Validation Acc: 68.1 
Epoch: [6/10], Step: [501/3125], trainning Acc: 87.1506986027944, Validation Acc: 70.0 
Epoch: [6/10], Step: [1001/3125], trainning Acc: 86.21875, Validation Acc: 70.4 
Epoch: [6/10], Step: [1501/3125], trainning Acc: 85.65625, Validation Acc: 69.9 
Epoch: [6/10], Step: [2001/3125], trainning Acc: 85.03125, Validation Acc: 69.4 
Epoch: [6/10], Step: [2501/3125], trainning Acc: 84.55625, Validation Acc: 69.8 
Epoch: [6/10], Step: [3001/3125], trainning Acc: 84.78125, Validation Acc: 70.0 
Epoch: [7/10], Step: [501/3125], trainning Acc: 91.16142714570859, Validation Acc: 70.3 
Epoch: [7/10], Step: [1001/3125], trainning Acc: 89.7125, Validation Acc: 68.2 
Epoch: [7/10], Step: [1501/3125], trainning Acc: 89.25625, Validation Acc: 68.2 
Epoch: [7/10], Step: [2001/3125], trainning Acc: 88.6625, Validation Acc: 68.4 
Epoch: [7/10], Step: [2501/3125], trainning Acc: 87.89375, Validation Acc: 69.4 
Epoch: [7/10], Step: [3001/3125], trainning Acc: 88.225, Validation Acc: 70.6 
Epoch: [8/10], Step: [501/3125], trainning Acc: 93.82485029940119, Validation Acc: 70.3 
Epoch: [8/10], Step: [1001/3125], trainning Acc: 92.58125, Validation Acc: 69.7 
Epoch: [8/10], Step: [1501/3125], trainning Acc: 92.025, Validation Acc: 69.7 
Epoch: [8/10], Step: [2001/3125], trainning Acc: 91.73125, Validation Acc: 70.3 
Epoch: [8/10], Step: [2501/3125], trainning Acc: 90.74375, Validation Acc: 70.4 
Epoch: [8/10], Step: [3001/3125], trainning Acc: 90.16875, Validation Acc: 69.9 
Epoch: [9/10], Step: [501/3125], trainning Acc: 95.22205588822355, Validation Acc: 69.5 
Epoch: [9/10], Step: [1001/3125], trainning Acc: 94.5, Validation Acc: 70.6 
Epoch: [9/10], Step: [1501/3125], trainning Acc: 93.675, Validation Acc: 70.0 
Epoch: [9/10], Step: [2001/3125], trainning Acc: 93.175, Validation Acc: 68.4 
Epoch: [9/10], Step: [2501/3125], trainning Acc: 92.61875, Validation Acc: 69.5 
Epoch: [9/10], Step: [3001/3125], trainning Acc: 92.43125, Validation Acc: 69.6 
Epoch: [10/10], Step: [501/3125], trainning Acc: 96.35104790419162, Validation Acc: 70.0 
Epoch: [10/10], Step: [1001/3125], trainning Acc: 95.4375, Validation Acc: 69.9 
Epoch: [10/10], Step: [1501/3125], trainning Acc: 95.11875, Validation Acc: 70.8 
Epoch: [10/10], Step: [2001/3125], trainning Acc: 94.03125, Validation Acc: 68.7 
Epoch: [10/10], Step: [2501/3125], trainning Acc: 93.66875, Validation Acc: 68.2 
Epoch: [10/10], Step: [3001/3125], trainning Acc: 93.7125, Validation Acc: 70.0 
